city,date_count,postal_code,room,price
Vantaa ,11,1600,1,3499
Vantaa ,11,1600,2,2640
Vantaa ,11,1600,3,2238
Vantaa ,11,1610,2,2806
Vantaa ,11,1610,3,2267
Vantaa ,11,1620,1,2878
Vantaa ,11,1620,2,2202
Vantaa ,11,1620,3,2122
Vantaa ,11,1650,3,1841
Vantaa ,11,1710,2,2688
Vantaa ,11,1710,3,2276
Espoo ,11,2100,2,4293
Espoo ,11,2100,3,3727
Espoo ,11,2110,2,4266
Espoo ,11,2110,3,3921
Espoo ,11,2120,1,4522
Espoo ,11,2120,2,4128
Espoo ,11,2130,2,3473
Espoo ,11,2130,3,3765
Espoo ,11,2170,3,3463
Espoo ,11,2200,2,3558
Espoo ,11,2200,3,3907
Espoo ,11,2210,1,3619
Espoo ,11,2210,2,2892
Espoo ,11,2210,3,2628
Espoo ,11,2230,1,4140
Espoo ,11,2230,2,3587
Espoo ,11,2230,3,2867
Espoo ,11,2260,2,2455
Espoo ,11,2320,1,3394
Espoo ,11,2320,2,3044
Espoo ,11,2320,3,2548
Espoo ,11,2330,3,3742
Espoo ,11,2360,2,2487
Espoo ,11,2360,3,1994
Espoo ,11,2600,2,3807
Espoo ,11,2600,3,3580
Espoo ,11,2620,2,2721
Espoo ,11,2620,3,2606
Espoo ,11,2650,2,3516
Espoo ,11,2650,3,3193
Kauniainen ,11,2700,3,3285
Espoo ,11,2710,2,2407
Espoo ,11,2750,3,3258
Espoo ,11,2760,2,2787
Espoo ,11,2760,3,2736
Espoo ,11,2770,2,2710
Espoo ,11,2770,3,2449
Helsinki ,12,100,1,5954
Helsinki ,12,100,2,5801
Helsinki ,12,100,3,5501
Helsinki ,12,120,1,6231
Helsinki ,12,120,2,5453
Helsinki ,12,120,3,5775
Helsinki ,12,130,3,6101
Helsinki ,12,140,1,6769
Helsinki ,12,140,2,5933
Helsinki ,12,140,3,6831
Helsinki ,12,150,1,6222
Helsinki ,12,150,2,6057
Helsinki ,12,150,3,5524
Helsinki ,12,160,2,5459
Helsinki ,12,170,1,6404
Helsinki ,12,170,2,5832
Helsinki ,12,170,3,5686
Helsinki ,12,180,1,5970
Helsinki ,12,180,2,5625
Helsinki ,12,180,3,5120
Helsinki ,12,200,1,5176
Helsinki ,12,200,2,4712
Helsinki ,12,200,3,4547
Helsinki ,12,210,1,4929
Helsinki ,12,210,2,4937
Helsinki ,12,210,3,4659
Helsinki ,12,250,1,5647
Helsinki ,12,250,2,5064
Helsinki ,12,250,3,4892
Helsinki ,12,260,1,5573
Helsinki ,12,260,2,5656
Helsinki ,12,260,3,5418
Helsinki ,12,270,1,6094
Helsinki ,12,270,2,4940
Helsinki ,12,270,3,4376
Helsinki ,12,280,2,4614
Helsinki ,12,280,3,5075
Helsinki ,12,310,1,4083
Helsinki ,12,320,1,4742
Helsinki ,12,320,2,3937
Helsinki ,12,320,3,3693
Helsinki ,12,330,1,5563
Helsinki ,12,330,2,4792
Helsinki ,12,330,3,4818
Helsinki ,12,350,1,5032
Helsinki ,12,350,2,4073
Helsinki ,12,350,3,3734
Helsinki ,12,360,3,3379
Helsinki ,12,370,2,3068
Helsinki ,12,380,3,3826
Helsinki ,12,390,2,2762
Helsinki ,12,390,3,2383
Helsinki ,12,400,1,4672
Helsinki ,12,400,2,3415
Helsinki ,12,400,3,3196
Helsinki ,12,420,1,3585
Helsinki ,12,420,2,2677
Helsinki ,12,420,3,2593
Helsinki ,12,440,2,3350
Helsinki ,12,440,3,3058
Helsinki ,12,500,1,5073
Helsinki ,12,500,2,4397
Helsinki ,12,500,3,4207
Helsinki ,12,510,1,4868
Helsinki ,12,510,2,4234
Helsinki ,12,520,1,5112
Helsinki ,12,520,2,4133
Helsinki ,12,520,3,3890
Helsinki ,12,530,1,5083
Helsinki ,12,530,2,4372
Helsinki ,12,530,3,4026
Helsinki ,12,550,1,4404
Helsinki ,12,550,2,3938
Helsinki ,12,560,1,4394
Helsinki ,12,560,2,4640
Helsinki ,12,560,3,4981
Helsinki ,12,570,2,4331
Helsinki ,12,570,3,4016
Helsinki ,12,600,2,2684
Helsinki ,12,610,1,4484
Helsinki ,12,610,2,4337
Helsinki ,12,610,3,4038
Helsinki ,12,620,2,3339
Helsinki ,12,620,3,2948
Helsinki ,12,630,1,3664
Helsinki ,12,630,2,3210
Helsinki ,12,630,3,2376
Helsinki ,12,640,1,3739
Helsinki ,12,640,2,3098
Helsinki ,12,640,3,2937
Helsinki ,12,700,2,2854
Helsinki ,12,700,3,2447
Helsinki ,12,710,1,3519
Helsinki ,12,710,2,2422
Helsinki ,12,710,3,2458
Helsinki ,12,720,1,4035
Helsinki ,12,720,2,3081
Helsinki ,12,720,3,2600
Helsinki ,12,730,1,3377
Helsinki ,12,740,1,3178
Helsinki ,12,740,2,2527
Helsinki ,12,740,3,2075
Helsinki ,12,750,2,2486
Helsinki ,12,790,3,3624
Helsinki ,12,800,1,4352
Helsinki ,12,800,2,3685
Helsinki ,12,800,3,3498
Helsinki ,12,810,2,3947
Helsinki ,12,810,3,3661
Helsinki ,12,820,2,2888
Helsinki ,12,820,3,2556
Helsinki ,12,840,1,4058
Helsinki ,12,840,2,3134
Helsinki ,12,840,3,2675
Helsinki ,12,900,1,3897
Helsinki ,12,900,2,2624
Helsinki ,12,900,3,2148
Helsinki ,12,910,1,3815
Helsinki ,12,910,2,3187
Helsinki ,12,910,3,2680
Helsinki ,12,920,2,2702
Helsinki ,12,920,3,2140
Helsinki ,12,940,1,3173
Helsinki ,12,940,2,2529
Helsinki ,12,940,3,2072
Helsinki ,12,960,2,2536
Helsinki ,12,960,3,2351
Helsinki ,12,970,2,2644
Helsinki ,12,970,3,2255
Helsinki ,12,980,2,2962
Helsinki ,12,980,3,2534
Helsinki ,12,990,2,4175
Helsinki ,12,990,3,4232
Vantaa ,12,1200,1,1885
Vantaa ,12,1200,2,1905
Vantaa ,12,1200,3,1998
Vantaa ,12,1280,1,2708
Vantaa ,12,1280,2,2216
Vantaa ,12,1300,1,3764
Vantaa ,12,1300,2,2886
Vantaa ,12,1300,3,2906
Vantaa ,12,1350,1,3320
Vantaa ,12,1350,2,2733
Vantaa ,12,1350,3,2100
Vantaa ,12,1360,1,2363
Vantaa ,12,1360,2,2072
Vantaa ,12,1360,3,1995
Vantaa ,12,1370,2,2907
Vantaa ,12,1450,1,2313
Vantaa ,12,1450,2,2378
Vantaa ,12,1450,3,2048
Vantaa ,12,1480,1,2398
Vantaa ,12,1480,2,1699
Vantaa ,12,1480,3,1940
Vantaa ,12,1510,2,3673
Vantaa ,12,1520,2,3792
Vantaa ,12,1520,3,3343
Vantaa ,12,1600,1,3403
Vantaa ,12,1600,2,2460
Vantaa ,12,1600,3,2273
Vantaa ,12,1610,2,2735
Vantaa ,12,1610,3,2638
Vantaa ,12,1620,1,2996
Vantaa ,12,1620,2,2172
Vantaa ,12,1620,3,2066
Vantaa ,12,1650,2,1925
Vantaa ,12,1650,3,1872
Vantaa ,12,1710,2,2553
Vantaa ,12,1710,3,2297
Vantaa ,12,1730,2,1889
Espoo ,12,2100,3,3904
Espoo ,12,2110,2,4303
Espoo ,12,2110,3,4097
Espoo ,12,2120,2,4585
Espoo ,12,2120,3,3911
Espoo ,12,2130,2,3665
Espoo ,12,2130,3,3554
Espoo ,12,2160,3,3809
Espoo ,12,2170,2,3832
Espoo ,12,2200,2,4063
Espoo ,12,2200,3,3895
Espoo ,12,2210,2,2890
Espoo ,12,2210,3,2539
Espoo ,12,2230,1,4202
Espoo ,12,2230,2,3648
Espoo ,12,2230,3,3001
Espoo ,12,2260,2,2491
Espoo ,12,2260,3,2143
Espoo ,12,2320,1,3365
Espoo ,12,2320,2,2956
Espoo ,12,2320,3,2565
Espoo ,12,2330,2,4046
Espoo ,12,2360,2,2393
Espoo ,12,2360,3,2217
Espoo ,12,2600,1,3914
Espoo ,12,2600,2,4350
Espoo ,12,2600,3,3480
Espoo ,12,2610,2,3938
Espoo ,12,2620,3,2290
Espoo ,12,2650,1,4195
Espoo ,12,2650,2,3436
Espoo ,12,2650,3,3242
Kauniainen ,12,2700,2,3642
Kauniainen ,12,2700,3,3359
Espoo ,12,2710,3,2345
Espoo ,12,2750,2,3485
Espoo ,12,2750,3,3337
Espoo ,12,2760,1,3375
Espoo ,12,2760,2,2476
Espoo ,12,2760,3,2554
Espoo ,12,2770,2,2799
Espoo ,12,2780,3,2177
Helsinki ,13,100,1,6150
Helsinki ,13,100,2,6031
Helsinki ,13,100,3,5424
Helsinki ,13,120,1,6626
Helsinki ,13,120,2,5895
Helsinki ,13,120,3,6451
Helsinki ,13,140,1,6729
Helsinki ,13,140,2,6297
Helsinki ,13,140,3,6648
Helsinki ,13,150,1,6095
Helsinki ,13,150,2,5956
Helsinki ,13,150,3,6843
Helsinki ,13,170,1,6299
Helsinki ,13,170,2,6183
Helsinki ,13,170,3,6000
Helsinki ,13,180,2,5442
Helsinki ,13,180,3,5119
Helsinki ,13,200,2,4858
Helsinki ,13,200,3,4711
Helsinki ,13,210,3,5050
Helsinki ,13,250,1,5940
Helsinki ,13,250,2,5118
Helsinki ,13,250,3,4723
Helsinki ,13,260,1,6435
Helsinki ,13,260,2,5346
Helsinki ,13,260,3,5640
Helsinki ,13,270,1,6129
Helsinki ,13,270,2,4994
Helsinki ,13,270,3,5019
Helsinki ,13,280,3,4731
Helsinki ,13,320,1,4680
Helsinki ,13,320,2,3941
Helsinki ,13,320,3,3766
Helsinki ,13,330,2,4802
Helsinki ,13,330,3,4701
Helsinki ,13,350,2,4034
Helsinki ,13,350,3,3735
Helsinki ,13,370,2,3302
Helsinki ,13,380,2,4396
Helsinki ,13,390,2,2869
Helsinki ,13,390,3,2635
Helsinki ,13,400,1,4373
Helsinki ,13,400,2,3482
Helsinki ,13,400,3,3288
Helsinki ,13,420,2,2941
Helsinki ,13,420,3,2514
Helsinki ,13,440,3,2964
Helsinki ,13,500,1,5109
Helsinki ,13,500,2,4435
Helsinki ,13,500,3,3911
Helsinki ,13,510,2,4563
Helsinki ,13,520,1,5181
Helsinki ,13,520,2,4380
Helsinki ,13,520,3,4305
Helsinki ,13,530,1,5111
Helsinki ,13,530,2,4577
Helsinki ,13,530,3,4300
Helsinki ,13,550,1,4608
Helsinki ,13,550,2,4034
Helsinki ,13,550,3,3999
Helsinki ,13,560,2,5049
Helsinki ,13,560,3,5110
Helsinki ,13,610,2,4305
Helsinki ,13,610,3,3971
Helsinki ,13,620,2,3783
Helsinki ,13,630,3,2799
Helsinki ,13,640,2,3151
Helsinki ,13,640,3,2920
Helsinki ,13,650,3,3089
Helsinki ,13,700,1,3675
Helsinki ,13,700,2,2840
Helsinki ,13,700,3,2735
Helsinki ,13,710,2,2496
Helsinki ,13,710,3,2288
Helsinki ,13,720,2,2979
Helsinki ,13,720,3,2662
Helsinki ,13,730,3,2923
Helsinki ,13,740,3,1975
Helsinki ,13,770,3,1827
Helsinki ,13,790,3,3698
Helsinki ,13,800,3,3458
Helsinki ,13,810,3,3732
Helsinki ,13,820,3,2644
Helsinki ,13,840,3,2550
Helsinki ,13,900,1,3789
Helsinki ,13,900,2,2689
Helsinki ,13,900,3,2351
Helsinki ,13,910,2,2976
Helsinki ,13,920,3,2295
Helsinki ,13,940,2,2353
Helsinki ,13,940,3,2030
Helsinki ,13,960,2,2665
Helsinki ,13,970,2,2549
Helsinki ,13,970,3,2091
Helsinki ,13,980,3,2775
Helsinki ,13,990,3,4079
Vantaa ,13,1200,2,2126
Vantaa ,13,1200,3,1833
Vantaa ,13,1280,3,1941
Vantaa ,13,1300,1,3470
Vantaa ,13,1300,2,2809
Vantaa ,13,1300,3,2657
Vantaa ,13,1350,1,1766
Vantaa ,13,1350,2,2430
Vantaa ,13,1350,3,1829
Vantaa ,13,1360,1,2024
Vantaa ,13,1360,2,1880
Vantaa ,13,1360,3,1971
Vantaa ,13,1370,2,2622
Vantaa ,13,1370,3,2565
Vantaa ,13,1450,2,2250
Vantaa ,13,1480,2,1731
Vantaa ,13,1480,3,1749
Vantaa ,13,1510,2,3844
Vantaa ,13,1510,3,3473
Vantaa ,13,1520,3,3415
Vantaa ,13,1600,2,2482
Vantaa ,13,1600,3,2427
Vantaa ,13,1610,2,2604
Vantaa ,13,1620,2,2252
Vantaa ,13,1620,3,2177
Vantaa ,13,1710,2,2565
Vantaa ,13,1710,3,2346
Espoo ,13,2100,2,4382
Espoo ,13,2100,3,3832
Espoo ,13,2110,2,4113
Espoo ,13,2110,3,3976
Espoo ,13,2120,3,3840
Espoo ,13,2170,3,3568
Espoo ,13,2200,3,3740
Espoo ,13,2210,1,3939
Espoo ,13,2210,2,2872
Espoo ,13,2210,3,2749
Espoo ,13,2230,1,4055
Espoo ,13,2230,2,3200
Espoo ,13,2230,3,3200
Espoo ,13,2320,1,3365
Espoo ,13,2320,2,3167
Espoo ,13,2320,3,2424
Espoo ,13,2360,3,2113
Espoo ,13,2600,2,3878
Espoo ,13,2600,3,3260
Espoo ,13,2610,2,4169
Espoo ,13,2620,3,2742
Espoo ,13,2650,2,3657
Espoo ,13,2650,3,3303
Espoo ,13,2760,3,2643
Helsinki ,14,100,1,6584
Helsinki ,14,100,2,5963
Helsinki ,14,100,3,5289
Helsinki ,14,120,1,6896
Helsinki ,14,120,2,6343
Helsinki ,14,120,3,5963
Helsinki ,14,140,1,6588
Helsinki ,14,140,2,6418
Helsinki ,14,140,3,6186
Helsinki ,14,150,1,6449
Helsinki ,14,150,2,5905
Helsinki ,14,150,3,7264
Helsinki ,14,160,2,5763
Helsinki ,14,160,3,5468
Helsinki ,14,170,1,6735
Helsinki ,14,170,2,5932
Helsinki ,14,170,3,6279
Helsinki ,14,180,1,6757
Helsinki ,14,180,2,6171
Helsinki ,14,180,3,5069
Helsinki ,14,200,2,4800
Helsinki ,14,200,3,4481
Helsinki ,14,210,3,5025
Helsinki ,14,250,1,6113
Helsinki ,14,250,2,5229
Helsinki ,14,250,3,5106
Helsinki ,14,260,1,6044
Helsinki ,14,260,2,5565
Helsinki ,14,260,3,6428
Helsinki ,14,270,1,5617
Helsinki ,14,270,2,5143
Helsinki ,14,270,3,4920
Helsinki ,14,280,2,4631
Helsinki ,14,280,3,4504
Helsinki ,14,320,1,4417
Helsinki ,14,320,2,4203
Helsinki ,14,320,3,3861
Helsinki ,14,330,1,5321
Helsinki ,14,330,2,4915
Helsinki ,14,330,3,4716
Helsinki ,14,350,2,3990
Helsinki ,14,350,3,3880
Helsinki ,14,370,2,3122
Helsinki ,14,370,3,3161
Helsinki ,14,380,2,4427
Helsinki ,14,380,3,4340
Helsinki ,14,390,2,2754
Helsinki ,14,400,1,4505
Helsinki ,14,400,2,3515
Helsinki ,14,400,3,3515
Helsinki ,14,420,1,3860
Helsinki ,14,420,2,2888
Helsinki ,14,420,3,2617
Helsinki ,14,440,1,4225
Helsinki ,14,440,2,3372
Helsinki ,14,440,3,3010
Helsinki ,14,500,1,5166
Helsinki ,14,500,2,4523
Helsinki ,14,500,3,4119
Helsinki ,14,510,2,4420
Helsinki ,14,520,3,4071
Helsinki ,14,530,1,5382
Helsinki ,14,530,2,4838
Helsinki ,14,530,3,4550
Helsinki ,14,550,2,4309
Helsinki ,14,550,3,4223
Helsinki ,14,560,2,4672
Helsinki ,14,560,3,4589
Helsinki ,14,570,2,4242
Helsinki ,14,570,3,3917
Helsinki ,14,610,3,3788
Helsinki ,14,620,2,3548
Helsinki ,14,620,3,3009
Helsinki ,14,630,2,3063
Helsinki ,14,630,3,2412
Helsinki ,14,640,2,3293
Helsinki ,14,640,3,2900
Helsinki ,14,700,1,4046
Helsinki ,14,700,2,3234
Helsinki ,14,700,3,2673
Helsinki ,14,710,2,2451
Helsinki ,14,710,3,2383
Helsinki ,14,720,2,3218
Helsinki ,14,720,3,2721
Helsinki ,14,730,2,2834
Helsinki ,14,790,2,4237
Helsinki ,14,790,3,3892
Helsinki ,14,800,2,3964
Helsinki ,14,800,3,3639
Helsinki ,14,810,3,3915
Helsinki ,14,820,3,2615
Helsinki ,14,840,3,2743
Helsinki ,14,910,2,3265
Helsinki ,14,910,3,2733
Helsinki ,14,920,2,2760
Helsinki ,14,920,3,2017
Helsinki ,14,930,2,3112
Helsinki ,14,940,3,2172
Helsinki ,14,960,2,2715
Helsinki ,14,960,3,2445
Helsinki ,14,970,2,2606
Helsinki ,14,970,3,2353
Helsinki ,14,980,3,2551
Helsinki ,14,990,2,4530
Helsinki ,14,990,3,3926
Vantaa ,14,1200,2,2252
Vantaa ,14,1200,3,1817
Vantaa ,14,1280,3,2029
Vantaa ,14,1300,1,3562
Vantaa ,14,1300,2,2964
Vantaa ,14,1300,3,2619
Vantaa ,14,1350,1,2955
Vantaa ,14,1350,2,2294
Vantaa ,14,1350,3,1998
Vantaa ,14,1360,1,2827
Vantaa ,14,1360,2,2192
Vantaa ,14,1360,3,1904
Vantaa ,14,1370,2,3056
Vantaa ,14,1450,1,3263
Vantaa ,14,1450,2,2201
Vantaa ,14,1450,3,2013
Vantaa ,14,1480,2,2227
Vantaa ,14,1510,2,4048
Vantaa ,14,1600,2,2612
Vantaa ,14,1600,3,2329
Vantaa ,14,1610,2,2502
Vantaa ,14,1610,3,2499
Vantaa ,14,1620,3,2203
Vantaa ,14,1650,2,2076
Vantaa ,14,1650,3,1867
Vantaa ,14,1710,2,2812
Vantaa ,14,1710,3,2253
Espoo ,14,2100,3,3891
Espoo ,14,2120,3,3576
Espoo ,14,2130,2,3694
Espoo ,14,2130,3,3818
Espoo ,14,2170,3,3323
Espoo ,14,2200,3,3494
Espoo ,14,2210,3,2699
Espoo ,14,2230,1,4286
Espoo ,14,2230,2,3550
Espoo ,14,2230,3,2751
Espoo ,14,2320,1,3693
Espoo ,14,2320,2,3034
Espoo ,14,2320,3,2799
Espoo ,14,2360,3,2072
Espoo ,14,2600,2,4110
Espoo ,14,2600,3,3390
Espoo ,14,2620,2,2851
Espoo ,14,2620,3,2172
Espoo ,14,2650,2,3315
Espoo ,14,2650,3,3284
Kauniainen ,14,2700,3,3229
Espoo ,14,2710,3,2258
Espoo ,14,2760,3,2320
Espoo ,14,2770,2,2874
Helsinki ,15,100,1,6937
Helsinki ,15,100,2,6394
Helsinki ,15,100,3,5715
Helsinki ,15,120,1,6948
Helsinki ,15,120,2,6397
Helsinki ,15,120,3,6002
Helsinki ,15,140,1,7220
Helsinki ,15,140,2,6531
Helsinki ,15,140,3,6664
Helsinki ,15,150,1,6479
Helsinki ,15,150,2,5918
Helsinki ,15,150,3,6829
Helsinki ,15,160,2,6668
Helsinki ,15,170,1,6733
Helsinki ,15,170,2,6641
Helsinki ,15,170,3,6252
Helsinki ,15,180,2,5894
Helsinki ,15,200,2,4742
Helsinki ,15,200,3,4767
Helsinki ,15,210,1,5650
Helsinki ,15,210,2,5095
Helsinki ,15,210,3,4841
Helsinki ,15,250,1,6048
Helsinki ,15,250,2,5437
Helsinki ,15,250,3,4889
Helsinki ,15,260,3,5059
Helsinki ,15,270,1,6256
Helsinki ,15,270,2,5220
Helsinki ,15,270,3,4729
Helsinki ,15,280,3,4727
Helsinki ,15,320,1,4955
Helsinki ,15,320,2,3997
Helsinki ,15,320,3,3942
Helsinki ,15,330,2,5085
Helsinki ,15,330,3,4960
Helsinki ,15,350,2,4028
Helsinki ,15,350,3,3932
Helsinki ,15,390,3,2898
Helsinki ,15,400,3,3247
Helsinki ,15,410,3,2264
Helsinki ,15,420,2,2883
Helsinki ,15,420,3,2414
Helsinki ,15,440,3,3183
Helsinki ,15,500,2,4493
Helsinki ,15,510,2,4814
Helsinki ,15,520,1,4668
Helsinki ,15,520,2,4359
Helsinki ,15,520,3,4938
Helsinki ,15,530,1,5462
Helsinki ,15,530,2,4719
Helsinki ,15,530,3,4403
Helsinki ,15,550,1,4604
Helsinki ,15,550,2,4077
Helsinki ,15,550,3,3985
Helsinki ,15,560,2,4923
Helsinki ,15,560,3,5181
Helsinki ,15,570,2,4204
Helsinki ,15,610,1,4794
Helsinki ,15,610,2,4208
Helsinki ,15,620,2,3553
Helsinki ,15,630,1,4037
Helsinki ,15,630,2,3317
Helsinki ,15,640,2,3368
Helsinki ,15,640,3,2742
Helsinki ,15,700,1,3605
Helsinki ,15,700,2,2929
Helsinki ,15,700,3,3120
Helsinki ,15,710,2,2396
Helsinki ,15,710,3,2429
Helsinki ,15,720,2,3318
Helsinki ,15,720,3,2842
Helsinki ,15,740,3,2112
Helsinki ,15,790,2,4097
Helsinki ,15,790,3,3674
Helsinki ,15,800,2,3628
Helsinki ,15,800,3,3644
Helsinki ,15,810,3,3868
Helsinki ,15,820,3,2651
Helsinki ,15,840,2,3042
Helsinki ,15,840,3,2666
Helsinki ,15,870,3,2559
Helsinki ,15,900,3,2367
Helsinki ,15,910,2,2850
Helsinki ,15,910,3,2804
Helsinki ,15,920,3,2178
Helsinki ,15,940,3,2101
Helsinki ,15,960,2,2646
Helsinki ,15,960,3,2493
Helsinki ,15,970,2,2562
Helsinki ,15,980,3,2568
Helsinki ,15,990,2,4453
Helsinki ,15,990,3,4307
Vantaa ,15,1200,2,2069
Vantaa ,15,1200,3,1898
Vantaa ,15,1280,3,2030
Vantaa ,15,1300,1,3934
Vantaa ,15,1300,2,3009
Vantaa ,15,1300,3,2743
Vantaa ,15,1350,3,2086
Vantaa ,15,1360,2,2084
Vantaa ,15,1360,3,1958
Vantaa ,15,1370,2,2904
Vantaa ,15,1450,1,3123
Vantaa ,15,1450,2,2091
Vantaa ,15,1450,3,2033
Vantaa ,15,1480,2,2198
Vantaa ,15,1480,3,1651
Vantaa ,15,1520,3,3470
Vantaa ,15,1600,1,3653
Vantaa ,15,1600,2,2645
Vantaa ,15,1600,3,2330
Vantaa ,15,1610,2,3127
Vantaa ,15,1620,1,3411
Vantaa ,15,1620,2,2369
Vantaa ,15,1620,3,2159
Vantaa ,15,1650,2,1953
Vantaa ,15,1710,2,2506
Vantaa ,15,1710,3,2341
Espoo ,15,2100,2,4761
Espoo ,15,2110,3,3795
Espoo ,15,2120,3,3710
Espoo ,15,2130,3,3792
Espoo ,15,2170,3,3557
Espoo ,15,2200,3,3298
Espoo ,15,2210,3,2963
Espoo ,15,2230,1,4408
Espoo ,15,2230,2,3861
Espoo ,15,2230,3,3192
Espoo ,15,2320,1,3477
Espoo ,15,2320,2,3245
Espoo ,15,2320,3,2462
Espoo ,15,2360,1,3299
Espoo ,15,2360,2,2222
Espoo ,15,2360,3,2129
Espoo ,15,2600,2,3454
Espoo ,15,2600,3,3423
Espoo ,15,2620,3,2728
Espoo ,15,2650,2,3692
Espoo ,15,2650,3,3272
Espoo ,15,2710,2,2597
Espoo ,15,2760,3,2426
Helsinki ,16,100,1,6475
Helsinki ,16,100,2,6073
Helsinki ,16,100,3,5701
Helsinki ,16,120,1,6061
Helsinki ,16,120,2,6260
Helsinki ,16,120,3,6131
Helsinki ,16,140,1,7602
Helsinki ,16,140,2,6975
Helsinki ,16,140,3,6628
Helsinki ,16,150,1,6793
Helsinki ,16,150,2,6500
Helsinki ,16,150,3,6543
Helsinki ,16,170,1,6285
Helsinki ,16,170,2,6031
Helsinki ,16,170,3,5989
Helsinki ,16,180,2,5602
Helsinki ,16,180,3,5736
Helsinki ,16,200,2,4820
Helsinki ,16,200,3,4711
Helsinki ,16,210,1,6027
Helsinki ,16,210,2,4711
Helsinki ,16,210,3,5071
Helsinki ,16,250,1,6275
Helsinki ,16,250,2,5502
Helsinki ,16,250,3,5086
Helsinki ,16,260,1,6359
Helsinki ,16,260,2,5756
Helsinki ,16,260,3,5879
Helsinki ,16,270,1,6191
Helsinki ,16,270,2,5667
Helsinki ,16,270,3,4939
Helsinki ,16,280,3,5262
Helsinki ,16,320,1,4714
Helsinki ,16,320,2,4073
Helsinki ,16,320,3,3744
Helsinki ,16,330,3,4588
Helsinki ,16,350,2,4089
Helsinki ,16,350,3,3925
Helsinki ,16,390,2,2901
Helsinki ,16,400,1,4942
Helsinki ,16,400,2,3602
Helsinki ,16,400,3,3438
Helsinki ,16,420,2,3177
Helsinki ,16,420,3,2680
Helsinki ,16,440,3,3089
Helsinki ,16,500,2,4636
Helsinki ,16,510,1,5055
Helsinki ,16,510,2,4418
Helsinki ,16,510,3,3896
Helsinki ,16,520,1,4894
Helsinki ,16,520,2,4320
Helsinki ,16,520,3,3887
Helsinki ,16,530,1,5605
Helsinki ,16,530,2,4869
Helsinki ,16,530,3,4720
Helsinki ,16,550,2,4512
Helsinki ,16,560,2,4854
Helsinki ,16,560,3,4770
Helsinki ,16,570,3,3997
Helsinki ,16,610,2,4608
Helsinki ,16,610,3,4077
Helsinki ,16,630,2,3113
Helsinki ,16,640,2,3100
Helsinki ,16,640,3,2659
Helsinki ,16,700,2,3087
Helsinki ,16,700,3,2547
Helsinki ,16,710,2,2514
Helsinki ,16,710,3,2551
Helsinki ,16,720,2,3340
Helsinki ,16,720,3,2763
Helsinki ,16,740,3,1867
Helsinki ,16,790,2,4252
Helsinki ,16,790,3,3734
Helsinki ,16,800,2,3749
Helsinki ,16,810,2,4107
Helsinki ,16,810,3,3827
Helsinki ,16,820,3,2579
Helsinki ,16,840,2,3036
Helsinki ,16,840,3,2821
Helsinki ,16,900,3,2348
Helsinki ,16,910,2,3023
Helsinki ,16,910,3,2612
Helsinki ,16,920,2,2712
Helsinki ,16,920,3,2128
Helsinki ,16,940,2,2458
Helsinki ,16,940,3,2050
Helsinki ,16,960,1,3777
Helsinki ,16,960,2,2719
Helsinki ,16,970,2,2606
Helsinki ,16,970,3,2106
Helsinki ,16,980,3,2867
Helsinki ,16,990,2,4434
Helsinki ,16,990,3,4122
Vantaa ,16,1200,3,1805
Vantaa ,16,1280,2,2346
Vantaa ,16,1300,1,3739
Vantaa ,16,1300,2,2906
Vantaa ,16,1300,3,2883
Vantaa ,16,1350,2,2391
Vantaa ,16,1350,3,1770
Vantaa ,16,1360,2,2119
Vantaa ,16,1360,3,1919
Vantaa ,16,1450,1,3075
Vantaa ,16,1450,2,2222
Vantaa ,16,1450,3,2336
Vantaa ,16,1480,3,1859
Vantaa ,16,1510,2,3842
Vantaa ,16,1520,2,3734
Vantaa ,16,1520,3,3452
Vantaa ,16,1600,2,2611
Vantaa ,16,1600,3,2150
Vantaa ,16,1610,2,2895
Vantaa ,16,1610,3,2184
Vantaa ,16,1620,1,3431
Vantaa ,16,1620,2,2441
Vantaa ,16,1620,3,2091
Vantaa ,16,1650,2,2060
Vantaa ,16,1710,2,2644
Vantaa ,16,1710,3,2405
Espoo ,16,2100,2,4429
Espoo ,16,2100,3,4026
Espoo ,16,2120,3,3627
Espoo ,16,2170,2,3560
Espoo ,16,2170,3,3900
Espoo ,16,2200,2,4255
Espoo ,16,2210,3,2521
Espoo ,16,2230,2,3971
Espoo ,16,2230,3,2810
Espoo ,16,2320,3,2864
Espoo ,16,2360,3,2278
Espoo ,16,2600,2,3711
Espoo ,16,2600,3,4105
Espoo ,16,2620,2,3303
Espoo ,16,2620,3,3085
Espoo ,16,2650,2,3494
Espoo ,16,2650,3,3311
Kauniainen ,16,2700,3,3366
Espoo ,16,2710,2,2502
Espoo ,16,2760,3,2430
Helsinki ,17,100,1,6552
Helsinki ,17,100,2,5636
Helsinki ,17,100,3,5633
Helsinki ,17,120,1,6644
Helsinki ,17,120,2,5850
Helsinki ,17,120,3,5420
Helsinki ,17,140,1,6931
Helsinki ,17,140,2,6068
Helsinki ,17,140,3,6924
Helsinki ,17,150,1,6708
Helsinki ,17,150,2,6216
Helsinki ,17,150,3,6356
Helsinki ,17,160,2,6538
Helsinki ,17,170,1,6975
Helsinki ,17,170,2,6334
Helsinki ,17,170,3,5645
Helsinki ,17,180,2,5664
Helsinki ,17,180,3,5463
Helsinki ,17,200,2,4748
Helsinki ,17,200,3,4791
