,city,date_count,postal_code,room,price
3736,Helsinki ,24,610,2,4670
3737,Helsinki ,24,610,3,4268
3738,Helsinki ,24,630,2,3122
3739,Helsinki ,24,640,1,4504
3740,Helsinki ,24,640,2,3176
3741,Helsinki ,24,640,3,2952
3742,Helsinki ,24,700,1,3179
3743,Helsinki ,24,700,2,3174
3744,Helsinki ,24,700,3,2236
3745,Helsinki ,24,710,2,2386
3746,Helsinki ,24,710,3,2347
3747,Helsinki ,24,720,2,3192
3748,Helsinki ,24,720,3,2648
3749,Helsinki ,24,790,2,4207
3750,Helsinki ,24,790,3,3990
3751,Helsinki ,24,800,2,4124
3752,Helsinki ,24,810,2,4810
3753,Helsinki ,24,810,3,4185
3754,Helsinki ,24,820,3,2574
3755,Helsinki ,24,840,3,2937
3756,Helsinki ,24,900,3,2603
3757,Helsinki ,24,910,1,4060
3758,Helsinki ,24,910,2,3171
3759,Helsinki ,24,910,3,2637
3760,Helsinki ,24,940,3,1928
3761,Helsinki ,24,960,3,2697
3762,Helsinki ,24,970,3,2227
3763,Helsinki ,24,980,2,2896
3764,Helsinki ,24,980,3,2557
3765,Helsinki ,24,990,2,4365
3766,Helsinki ,24,990,3,3925
3767,Vantaa ,24,1200,3,1739
3768,Vantaa ,24,1300,1,3940
3769,Vantaa ,24,1300,2,2902
3770,Vantaa ,24,1300,3,2593
3771,Vantaa ,24,1350,1,3298
3772,Vantaa ,24,1350,2,2620
3773,Vantaa ,24,1350,3,2189
3774,Vantaa ,24,1360,1,3103
3775,Vantaa ,24,1360,2,2176
3776,Vantaa ,24,1360,3,1662
3777,Vantaa ,24,1450,2,2506
3778,Vantaa ,24,1480,1,2329
3779,Vantaa ,24,1480,2,2025
3780,Vantaa ,24,1480,3,2093
3781,Vantaa ,24,1510,2,4007
3782,Vantaa ,24,1510,3,3252
3783,Vantaa ,24,1520,2,3843
3784,Vantaa ,24,1520,3,3374
3785,Vantaa ,24,1600,1,3683
3786,Vantaa ,24,1600,2,2618
3787,Vantaa ,24,1600,3,2212
3788,Vantaa ,24,1610,2,2778
3789,Vantaa ,24,1610,3,2096
3790,Vantaa ,24,1620,1,3224
3791,Vantaa ,24,1620,2,2381
3792,Vantaa ,24,1620,3,2048
3793,Vantaa ,24,1650,2,2108
3794,Vantaa ,24,1710,2,2636
3795,Vantaa ,24,1710,3,2268
3796,Espoo ,24,2100,3,3516
3797,Espoo ,24,2110,2,4117
3798,Espoo ,24,2110,3,4388
3799,Espoo ,24,2120,3,4074
3800,Espoo ,24,2130,3,3706
3801,Espoo ,24,2170,3,3785
3802,Espoo ,24,2200,3,3609
3803,Espoo ,24,2210,1,3696
3804,Espoo ,24,2210,2,2955
3805,Espoo ,24,2210,3,2543
3806,Espoo ,24,2230,1,4660
3807,Espoo ,24,2230,2,3435
3808,Espoo ,24,2230,3,3447
3809,Espoo ,24,2320,1,3709
3810,Espoo ,24,2320,2,3155
3811,Espoo ,24,2320,3,2506
3812,Espoo ,24,2330,3,3622
3813,Espoo ,24,2360,3,2394
3814,Espoo ,24,2600,3,3712
3815,Espoo ,24,2620,3,2016
3816,Espoo ,24,2650,2,3609
3817,Espoo ,24,2650,3,3326
3818,Kauniainen ,24,2700,1,4366
3819,Kauniainen ,24,2700,2,3502
3820,Kauniainen ,24,2700,3,3163
3821,Espoo ,24,2710,3,1701
3822,Espoo ,24,2760,1,2688
3823,Espoo ,24,2760,2,2525
3824,Espoo ,24,2760,3,2510
3825,Helsinki ,25,100,1,6830
3826,Helsinki ,25,100,2,6137
3827,Helsinki ,25,100,3,5980
3828,Helsinki ,25,120,1,6267
3829,Helsinki ,25,120,2,6158
3830,Helsinki ,25,120,3,6422
3831,Helsinki ,25,140,1,7321
3832,Helsinki ,25,140,2,6658
3833,Helsinki ,25,140,3,7835
3834,Helsinki ,25,150,1,6982
3835,Helsinki ,25,150,2,6281
3836,Helsinki ,25,150,3,6369
3837,Helsinki ,25,160,2,5744
3838,Helsinki ,25,160,3,6362
3839,Helsinki ,25,170,1,7507
3840,Helsinki ,25,170,2,6191
3841,Helsinki ,25,170,3,6161
3842,Helsinki ,25,180,1,7117
3843,Helsinki ,25,180,2,5726
3844,Helsinki ,25,180,3,6146
3845,Helsinki ,25,200,1,5592
3846,Helsinki ,25,200,2,5009
3847,Helsinki ,25,200,3,4624
3848,Helsinki ,25,210,2,5043
3849,Helsinki ,25,210,3,5191
3850,Helsinki ,25,240,3,4108
3851,Helsinki ,25,250,1,6725
3852,Helsinki ,25,250,2,5815
3853,Helsinki ,25,250,3,5207
3854,Helsinki ,25,260,3,5772
3855,Helsinki ,25,270,1,6308
3856,Helsinki ,25,270,2,5362
3857,Helsinki ,25,270,3,4746
3858,Helsinki ,25,320,1,5565
3859,Helsinki ,25,320,2,4617
3860,Helsinki ,25,320,3,3995
3861,Helsinki ,25,330,3,5015
3862,Helsinki ,25,350,2,4154
3863,Helsinki ,25,350,3,3981
3864,Helsinki ,25,360,3,3364
3865,Helsinki ,25,370,2,3130
3866,Helsinki ,25,370,3,2640
3867,Helsinki ,25,380,3,4702
3868,Helsinki ,25,390,2,2865
3869,Helsinki ,25,390,3,2621
3870,Helsinki ,25,400,3,3063
3871,Helsinki ,25,420,2,2570
3872,Helsinki ,25,420,3,2007
3873,Helsinki ,25,440,3,3130
3874,Helsinki ,25,500,1,5643
3875,Helsinki ,25,500,2,5015
3876,Helsinki ,25,500,3,4344
3877,Helsinki ,25,510,1,5358
3878,Helsinki ,25,510,2,4780
3879,Helsinki ,25,510,3,4740
3880,Helsinki ,25,520,1,5978
3881,Helsinki ,25,520,2,4601
3882,Helsinki ,25,520,3,4509
3883,Helsinki ,25,530,1,5400
3884,Helsinki ,25,530,2,5099
3885,Helsinki ,25,530,3,4770
3886,Helsinki ,25,550,2,4305
3887,Helsinki ,25,550,3,4138
3888,Helsinki ,25,560,2,5069
3889,Helsinki ,25,560,3,5113
3890,Helsinki ,25,570,2,4360
3891,Helsinki ,25,570,3,4773
3892,Helsinki ,25,610,2,4550
3893,Helsinki ,25,610,3,4477
3894,Helsinki ,25,620,2,3690
3895,Helsinki ,25,630,2,3290
3896,Helsinki ,25,630,3,3046
3897,Helsinki ,25,640,2,3395
3898,Helsinki ,25,640,3,3045
3899,Helsinki ,25,700,2,3216
3900,Helsinki ,25,700,3,2519
3901,Helsinki ,25,710,2,2490
3902,Helsinki ,25,710,3,2349
3903,Helsinki ,25,720,2,3089
3904,Helsinki ,25,720,3,2676
3905,Helsinki ,25,740,3,2005
3906,Helsinki ,25,790,2,4365
3907,Helsinki ,25,800,1,4857
3908,Helsinki ,25,810,3,4061
3909,Helsinki ,25,820,1,4107
3910,Helsinki ,25,820,2,2857
3911,Helsinki ,25,820,3,2712
3912,Helsinki ,25,840,2,3516
3913,Helsinki ,25,840,3,2861
3914,Helsinki ,25,900,1,3884
3915,Helsinki ,25,900,3,2594
3916,Helsinki ,25,910,2,3052
3917,Helsinki ,25,910,3,2928
3918,Helsinki ,25,920,2,2584
3919,Helsinki ,25,920,3,2406
3920,Helsinki ,25,940,3,1954
3921,Helsinki ,25,960,2,2802
3922,Helsinki ,25,960,3,2795
3923,Helsinki ,25,970,2,2271
3924,Helsinki ,25,970,3,2083
3925,Helsinki ,25,980,3,2870
3926,Helsinki ,25,990,2,4206
3927,Helsinki ,25,990,3,4263
3928,Vantaa ,25,1200,2,2269
3929,Vantaa ,25,1280,3,1744
3930,Vantaa ,25,1300,3,2624
3931,Vantaa ,25,1350,2,2546
3932,Vantaa ,25,1360,2,2030
3933,Vantaa ,25,1360,3,1712
3934,Vantaa ,25,1450,3,2195
3935,Vantaa ,25,1480,1,2276
3936,Vantaa ,25,1480,2,1957
3937,Vantaa ,25,1510,3,3349
3938,Vantaa ,25,1520,3,3454
3939,Vantaa ,25,1600,1,3625
3940,Vantaa ,25,1600,2,2732
3941,Vantaa ,25,1600,3,2262
3942,Vantaa ,25,1610,2,2773
3943,Vantaa ,25,1610,3,2371
3944,Vantaa ,25,1620,2,2398
3945,Vantaa ,25,1620,3,2059
3946,Vantaa ,25,1650,2,2054
3947,Vantaa ,25,1710,2,2664
3948,Vantaa ,25,1710,3,2119
3949,Espoo ,25,2100,2,4867
3950,Espoo ,25,2100,3,3788
3951,Espoo ,25,2120,2,4473
3952,Espoo ,25,2130,3,3881
3953,Espoo ,25,2170,2,3495
3954,Espoo ,25,2200,2,4431
3955,Espoo ,25,2200,3,4374
3956,Espoo ,25,2210,3,2439
3957,Espoo ,25,2230,1,4237
3958,Espoo ,25,2230,2,3426
3959,Espoo ,25,2230,3,3237
3960,Espoo ,25,2320,1,3411
3961,Espoo ,25,2320,2,3009
3962,Espoo ,25,2320,3,2829
3963,Espoo ,25,2360,1,3613
3964,Espoo ,25,2360,2,2611
3965,Espoo ,25,2360,3,2433
3966,Espoo ,25,2600,1,3998
3967,Espoo ,25,2600,2,3956
3968,Espoo ,25,2600,3,3787
3969,Espoo ,25,2620,3,2361
3970,Espoo ,25,2650,2,3459
3971,Espoo ,25,2650,3,3333
3972,Kauniainen ,25,2700,1,4135
3973,Kauniainen ,25,2700,2,4218
3974,Kauniainen ,25,2700,3,3747
3975,Espoo ,25,2710,3,2437
3976,Espoo ,25,2760,3,2491
3977,Helsinki ,26,100,1,6788
3978,Helsinki ,26,100,2,6337
3979,Helsinki ,26,100,3,5918
3980,Helsinki ,26,120,2,6482
3981,Helsinki ,26,120,3,6290
3982,Helsinki ,26,140,1,7111
3983,Helsinki ,26,140,2,6695
3984,Helsinki ,26,140,3,6914
3985,Helsinki ,26,150,1,7207
3986,Helsinki ,26,150,2,6466
3987,Helsinki ,26,150,3,6240
3988,Helsinki ,26,160,3,5664
3989,Helsinki ,26,170,1,7347
3990,Helsinki ,26,170,2,6453
3991,Helsinki ,26,170,3,5749
3992,Helsinki ,26,180,2,6515
3993,Helsinki ,26,180,3,5704
3994,Helsinki ,26,200,2,4831
3995,Helsinki ,26,200,3,5110
3996,Helsinki ,26,210,3,4988
3997,Helsinki ,26,240,2,4595
3998,Helsinki ,26,240,3,4249
3999,Helsinki ,26,250,1,6218
4000,Helsinki ,26,250,2,5798
4001,Helsinki ,26,250,3,5383
4002,Helsinki ,26,260,1,6372
4003,Helsinki ,26,260,2,5922
4004,Helsinki ,26,260,3,5567
4005,Helsinki ,26,270,1,6929
4006,Helsinki ,26,270,2,5714
4007,Helsinki ,26,270,3,4986
4008,Helsinki ,26,280,3,5026
4009,Helsinki ,26,320,2,4393
4010,Helsinki ,26,320,3,4150
4011,Helsinki ,26,330,2,5178
4012,Helsinki ,26,330,3,4888
4013,Helsinki ,26,350,1,5225
4014,Helsinki ,26,350,2,4361
4015,Helsinki ,26,350,3,4033
4016,Helsinki ,26,360,2,3282
4017,Helsinki ,26,380,3,4615
4018,Helsinki ,26,390,2,3075
4019,Helsinki ,26,390,3,2887
4020,Helsinki ,26,400,1,4474
4021,Helsinki ,26,400,2,3838
4022,Helsinki ,26,400,3,3382
4023,Helsinki ,26,410,2,2681
4024,Helsinki ,26,410,3,2411
4025,Helsinki ,26,420,2,3175
4026,Helsinki ,26,420,3,2926
4027,Helsinki ,26,440,2,3560
4028,Helsinki ,26,440,3,3219
4029,Helsinki ,26,500,1,5879
4030,Helsinki ,26,500,2,5038
4031,Helsinki ,26,500,3,4850
4032,Helsinki ,26,510,1,5430
4033,Helsinki ,26,510,2,5021
4034,Helsinki ,26,510,3,4258
4035,Helsinki ,26,520,1,5543
4036,Helsinki ,26,520,2,4873
4037,Helsinki ,26,520,3,4299
4038,Helsinki ,26,530,1,5723
4039,Helsinki ,26,530,2,4932
4040,Helsinki ,26,530,3,4636
4041,Helsinki ,26,550,2,4547
4042,Helsinki ,26,550,3,4425
4043,Helsinki ,26,560,2,5319
4044,Helsinki ,26,560,3,5164
4045,Helsinki ,26,570,3,3968
4046,Helsinki ,26,610,2,4691
4047,Helsinki ,26,610,3,4382
4048,Helsinki ,26,630,2,3557
4049,Helsinki ,26,630,3,2620
4050,Helsinki ,26,640,1,3991
4051,Helsinki ,26,640,2,3101
4052,Helsinki ,26,640,3,3170
4053,Helsinki ,26,650,3,3125
4054,Helsinki ,26,700,2,3059
4055,Helsinki ,26,700,3,2728
4056,Helsinki ,26,710,2,2521
4057,Helsinki ,26,710,3,2161
4058,Helsinki ,26,720,2,3036
4059,Helsinki ,26,720,3,2679
4060,Helsinki ,26,740,3,1909
4061,Helsinki ,26,790,2,4567
4062,Helsinki ,26,800,2,4436
4063,Helsinki ,26,800,3,4080
4064,Helsinki ,26,810,2,4924
4065,Helsinki ,26,810,3,4083
4066,Helsinki ,26,820,1,3891
4067,Helsinki ,26,820,2,3203
4068,Helsinki ,26,820,3,2769
4069,Helsinki ,26,840,3,2913
4070,Helsinki ,26,900,3,2714
4071,Helsinki ,26,910,2,3291
4072,Helsinki ,26,910,3,3063
4073,Helsinki ,26,920,2,3072
4074,Helsinki ,26,920,3,2231
4075,Helsinki ,26,930,3,2598
4076,Helsinki ,26,940,3,1881
4077,Helsinki ,26,960,2,2803
4078,Helsinki ,26,960,3,2754
4079,Helsinki ,26,970,2,2587
4080,Helsinki ,26,970,3,2132
4081,Helsinki ,26,980,3,2833
4082,Helsinki ,26,990,2,4673
4083,Helsinki ,26,990,3,4119
4084,Vantaa ,26,1200,3,1936
4085,Vantaa ,26,1280,2,2317
4086,Vantaa ,26,1300,1,3541
4087,Vantaa ,26,1300,2,2861
4088,Vantaa ,26,1300,3,2835
4089,Vantaa ,26,1350,1,3775
4090,Vantaa ,26,1350,2,2460
4091,Vantaa ,26,1350,3,2044
4092,Vantaa ,26,1360,2,2109
4093,Vantaa ,26,1360,3,1999
4094,Vantaa ,26,1370,3,2313
4095,Vantaa ,26,1450,1,3023
4096,Vantaa ,26,1450,2,2469
4097,Vantaa ,26,1450,3,1914
4098,Vantaa ,26,1480,3,1695
4099,Vantaa ,26,1510,3,3447
4100,Vantaa ,26,1520,2,3904
4101,Vantaa ,26,1520,3,3469
4102,Vantaa ,26,1600,2,2517
4103,Vantaa ,26,1600,3,2260
4104,Vantaa ,26,1610,2,2917
4105,Vantaa ,26,1610,3,2568
4106,Vantaa ,26,1620,3,1998
4107,Vantaa ,26,1650,2,1912
4108,Vantaa ,26,1710,2,2596
4109,Espoo ,26,2100,2,4699
4110,Espoo ,26,2100,3,4764
4111,Espoo ,26,2110,2,4244
4112,Espoo ,26,2120,2,4066
4113,Espoo ,26,2130,3,3777
4114,Espoo ,26,2160,3,4219
4115,Espoo ,26,2170,3,4251
4116,Espoo ,26,2200,3,3785
4117,Espoo ,26,2210,1,4072
4118,Espoo ,26,2210,2,2945
4119,Espoo ,26,2210,3,2580
4120,Espoo ,26,2230,1,4959
4121,Espoo ,26,2230,2,3615
4122,Espoo ,26,2230,3,3270
4123,Espoo ,26,2260,2,2290
4124,Espoo ,26,2320,1,3387
4125,Espoo ,26,2320,2,3049
4126,Espoo ,26,2320,3,2652
4127,Espoo ,26,2360,3,2076
4128,Espoo ,26,2600,2,3927
4129,Espoo ,26,2600,3,3026
4130,Espoo ,26,2620,3,2084
4131,Espoo ,26,2650,2,3620
4132,Espoo ,26,2650,3,3400
4133,Kauniainen ,26,2700,3,3866
4134,Espoo ,26,2710,3,1931
4135,Espoo ,26,2760,3,2652
4136,Helsinki ,27,100,1,4291
4137,Helsinki ,27,100,2,5640
4138,Helsinki ,27,100,3,5796
4139,Helsinki ,27,120,1,7354
4140,Helsinki ,27,120,2,6199
4141,Helsinki ,27,120,3,6495
4142,Helsinki ,27,140,1,7627
4143,Helsinki ,27,140,2,6932
4144,Helsinki ,27,140,3,7157
4145,Helsinki ,27,150,2,6434
4146,Helsinki ,27,150,3,7012
4147,Helsinki ,27,160,3,6322
4148,Helsinki ,27,170,1,7765
4149,Helsinki ,27,170,2,6227
4150,Helsinki ,27,170,3,6074
4151,Helsinki ,27,180,1,7567
4152,Helsinki ,27,180,2,6540
4153,Helsinki ,27,180,3,6506
4154,Helsinki ,27,200,2,5209
4155,Helsinki ,27,200,3,5047
4156,Helsinki ,27,210,3,5802
4157,Helsinki ,27,240,3,4608
4158,Helsinki ,27,250,1,6457
4159,Helsinki ,27,250,2,5613
4160,Helsinki ,27,250,3,5168
4161,Helsinki ,27,260,1,6262
4162,Helsinki ,27,260,2,5929
4163,Helsinki ,27,260,3,5282
4164,Helsinki ,27,270,1,6512
4165,Helsinki ,27,270,2,5390
4166,Helsinki ,27,270,3,5033
4167,Helsinki ,27,280,2,5223
4168,Helsinki ,27,320,2,4637
4169,Helsinki ,27,320,3,4037
4170,Helsinki ,27,330,1,5802
4171,Helsinki ,27,330,2,5371
4172,Helsinki ,27,330,3,5030
4173,Helsinki ,27,350,1,4900
4174,Helsinki ,27,350,2,4334
4175,Helsinki ,27,350,3,4373
4176,Helsinki ,27,370,2,3139
4177,Helsinki ,27,390,2,3069
4178,Helsinki ,27,400,3,3468
4179,Helsinki ,27,420,2,3616
4180,Helsinki ,27,420,3,2764
4181,Helsinki ,27,440,2,3538
4182,Helsinki ,27,500,1,6262
4183,Helsinki ,27,500,2,5243
4184,Helsinki ,27,500,3,5185
4185,Helsinki ,27,510,2,4595
4186,Helsinki ,27,520,3,4580
4187,Helsinki ,27,530,1,5923
4188,Helsinki ,27,530,2,5237
4189,Helsinki ,27,530,3,4954
4190,Helsinki ,27,550,2,4502
4191,Helsinki ,27,560,2,5416
4192,Helsinki ,27,560,3,5035
4193,Helsinki ,27,570,2,4537
4194,Helsinki ,27,570,3,4444
4195,Helsinki ,27,610,2,4582
4196,Helsinki ,27,610,3,4512
4197,Helsinki ,27,620,3,3473
4198,Helsinki ,27,630,2,3491
4199,Helsinki ,27,630,3,2656
4200,Helsinki ,27,640,3,2660
4201,Helsinki ,27,700,1,4251
4202,Helsinki ,27,700,2,3300
4203,Helsinki ,27,700,3,2787
4204,Helsinki ,27,710,2,2423
4205,Helsinki ,27,710,3,2408
4206,Helsinki ,27,720,3,2607
4207,Helsinki ,27,740,3,2081
4208,Helsinki ,27,750,3,2501
4209,Helsinki ,27,770,2,1970
4210,Helsinki ,27,800,2,3900
4211,Helsinki ,27,800,3,4094
4212,Helsinki ,27,810,3,4351
4213,Helsinki ,27,820,3,2646
4214,Helsinki ,27,840,1,4304
4215,Helsinki ,27,840,2,3207
4216,Helsinki ,27,840,3,2916
4217,Helsinki ,27,900,2,2949
4218,Helsinki ,27,910,1,3977
4219,Helsinki ,27,910,2,3247
4220,Helsinki ,27,910,3,2664
4221,Helsinki ,27,920,3,2193
4222,Helsinki ,27,940,3,1943
4223,Helsinki ,27,960,2,2712
4224,Helsinki ,27,960,3,2801
4225,Helsinki ,27,970,2,2349
4226,Helsinki ,27,970,3,2270
4227,Helsinki ,27,980,3,2774
4228,Helsinki ,27,990,2,4398
4229,Helsinki ,27,990,3,4487
4230,Vantaa ,27,1200,3,1881
4231,Vantaa ,27,1280,3,1895
4232,Vantaa ,27,1300,1,3741
4233,Vantaa ,27,1300,2,3018
4234,Vantaa ,27,1300,3,2817
4235,Vantaa ,27,1350,3,2154
4236,Vantaa ,27,1360,2,2055
4237,Vantaa ,27,1360,3,1664
4238,Vantaa ,27,1370,2,2932
4239,Vantaa ,27,1450,3,1951
4240,Vantaa ,27,1480,1,2840
4241,Vantaa ,27,1480,3,2209
4242,Vantaa ,27,1510,2,3960
4243,Vantaa ,27,1510,3,3415
4244,Vantaa ,27,1520,3,3395
4245,Vantaa ,27,1600,2,2438
4246,Vantaa ,27,1600,3,2200
4247,Vantaa ,27,1610,2,2850
4248,Vantaa ,27,1610,3,2501
4249,Vantaa ,27,1620,2,2411
4250,Vantaa ,27,1620,3,1912
4251,Vantaa ,27,1650,2,1868
4252,Vantaa ,27,1710,3,1959
4253,Espoo ,27,2100,3,4148
4254,Espoo ,27,2120,3,4057
4255,Espoo ,27,2130,2,3834
4256,Espoo ,27,2170,3,3857
4257,Espoo ,27,2200,3,3971
4258,Espoo ,27,2210,3,2678
4259,Espoo ,27,2230,1,4586
4260,Espoo ,27,2230,2,3617
4261,Espoo ,27,2230,3,3404
4262,Espoo ,27,2260,3,2831
4263,Espoo ,27,2320,1,3692
4264,Espoo ,27,2320,2,3090
4265,Espoo ,27,2320,3,2526
4266,Espoo ,27,2360,2,2906
4267,Espoo ,27,2360,3,2280
4268,Espoo ,27,2600,2,3857
4269,Espoo ,27,2600,3,3284
4270,Espoo ,27,2620,3,2344
4271,Espoo ,27,2650,2,3830
4272,Espoo ,27,2650,3,3703
4273,Kauniainen ,27,2700,2,3863
4274,Espoo ,27,2710,2,2177
4275,Espoo ,27,2720,1,4110
4276,Espoo ,27,2760,3,2353
4277,Espoo ,27,2770,1,3732
4278,Espoo ,27,2770,3,2423
4279,Helsinki ,28,100,1,7036
4280,Helsinki ,28,100,2,6087
4281,Helsinki ,28,100,3,5881
4282,Helsinki ,28,120,1,6655
4283,Helsinki ,28,120,2,6627
4284,Helsinki ,28,120,3,7054
4285,Helsinki ,28,140,1,7757
4286,Helsinki ,28,140,2,7199
4287,Helsinki ,28,140,3,7479
4288,Helsinki ,28,150,1,7003
4289,Helsinki ,28,150,2,6663
4290,Helsinki ,28,150,3,6358
4291,Helsinki ,28,160,3,5027
4292,Helsinki ,28,170,1,7275
4293,Helsinki ,28,170,2,6280
4294,Helsinki ,28,170,3,6096
4295,Helsinki ,28,180,1,7628
4296,Helsinki ,28,180,2,6422
4297,Helsinki ,28,180,3,6481
4298,Helsinki ,28,200,1,5833
4299,Helsinki ,28,200,2,5189
4300,Helsinki ,28,200,3,4843
4301,Helsinki ,28,210,2,5232
4302,Helsinki ,28,210,3,5394
4303,Helsinki ,28,250,1,6614
4304,Helsinki ,28,250,2,5768
4305,Helsinki ,28,250,3,5353
4306,Helsinki ,28,260,1,7153
4307,Helsinki ,28,260,2,5881
4308,Helsinki ,28,260,3,6256
4309,Helsinki ,28,270,2,5609
4310,Helsinki ,28,270,3,5027
4311,Helsinki ,28,280,3,5147
4312,Helsinki ,28,320,1,5593
4313,Helsinki ,28,320,2,4555
4314,Helsinki ,28,320,3,4182
4315,Helsinki ,28,330,1,5586
4316,Helsinki ,28,330,2,5290
4317,Helsinki ,28,330,3,4903
4318,Helsinki ,28,350,2,4805
4319,Helsinki ,28,350,3,4315
4320,Helsinki ,28,360,2,3955
4321,Helsinki ,28,390,2,3294
4322,Helsinki ,28,390,3,2810
4323,Helsinki ,28,400,3,3685
4324,Helsinki ,28,410,2,2589
4325,Helsinki ,28,410,3,2460
4326,Helsinki ,28,420,3,2849
4327,Helsinki ,28,440,3,3387
4328,Helsinki ,28,500,2,5334
4329,Helsinki ,28,510,2,5286
4330,Helsinki ,28,520,1,5500
4331,Helsinki ,28,520,2,4765
4332,Helsinki ,28,520,3,4570
4333,Helsinki ,28,530,2,5181
4334,Helsinki ,28,530,3,4848
4335,Helsinki ,28,550,2,5023
4336,Helsinki ,28,550,3,3951
4337,Helsinki ,28,560,2,5305
4338,Helsinki ,28,560,3,5310
4339,Helsinki ,28,570,2,4432
4340,Helsinki ,28,570,3,4507
4341,Helsinki ,28,610,2,4824
4342,Helsinki ,28,610,3,4557
4343,Helsinki ,28,620,2,3764
4344,Helsinki ,28,630,3,3041
4345,Helsinki ,28,640,3,2977
4346,Helsinki ,28,700,2,3131
4347,Helsinki ,28,700,3,2828
4348,Helsinki ,28,710,2,2663
4349,Helsinki ,28,710,3,2443
4350,Helsinki ,28,720,2,2844
4351,Helsinki ,28,720,3,2481
4352,Helsinki ,28,740,2,2431
4353,Helsinki ,28,740,3,2075
4354,Helsinki ,28,800,2,4357
4355,Helsinki ,28,810,3,4021
4356,Helsinki ,28,820,3,2758
4357,Helsinki ,28,840,1,4205
4358,Helsinki ,28,840,2,3237
4359,Helsinki ,28,840,3,3124
4360,Helsinki ,28,900,2,2905
4361,Helsinki ,28,900,3,2612
4362,Helsinki ,28,910,1,4360
4363,Helsinki ,28,910,2,3143
4364,Helsinki ,28,910,3,2738
4365,Helsinki ,28,920,3,2421
4366,Helsinki ,28,930,3,2632
4367,Helsinki ,28,940,3,1922
4368,Helsinki ,28,960,2,2890
4369,Helsinki ,28,960,3,2665
4370,Helsinki ,28,970,2,2357
4371,Helsinki ,28,970,3,1838
4372,Helsinki ,28,980,1,3869
4373,Helsinki ,28,980,2,3167
4374,Helsinki ,28,980,3,2907
4375,Helsinki ,28,990,1,5068
4376,Helsinki ,28,990,2,4572
4377,Helsinki ,28,990,3,4162
4378,Vantaa ,28,1200,2,1891
4379,Vantaa ,28,1200,3,1728
4380,Vantaa ,28,1280,1,3016
4381,Vantaa ,28,1280,2,2005
4382,Vantaa ,28,1280,3,1736
4383,Vantaa ,28,1300,1,4194
4384,Vantaa ,28,1300,2,3047
4385,Vantaa ,28,1300,3,2843
4386,Vantaa ,28,1350,3,2080
4387,Vantaa ,28,1360,1,2689
4388,Vantaa ,28,1360,2,1983
4389,Vantaa ,28,1360,3,1849
4390,Vantaa ,28,1450,3,1809
4391,Vantaa ,28,1480,3,1492
4392,Vantaa ,28,1510,2,4015
4393,Vantaa ,28,1520,3,3522
4394,Vantaa ,28,1600,2,2585
4395,Vantaa ,28,1600,3,2401
4396,Vantaa ,28,1610,2,2711
4397,Vantaa ,28,1610,3,2494
4398,Vantaa ,28,1620,2,2336
4399,Vantaa ,28,1620,3,2160
4400,Vantaa ,28,1650,2,2020
4401,Vantaa ,28,1710,2,2565
4402,Vantaa ,28,1710,3,2412
4403,Espoo ,28,2100,2,4456
4404,Espoo ,28,2100,3,4624
4405,Espoo ,28,2110,3,3974
4406,Espoo ,28,2120,3,4180
4407,Espoo ,28,2170,3,3980
4408,Espoo ,28,2200,3,3959
4409,Espoo ,28,2210,1,3884
4410,Espoo ,28,2210,2,3086
4411,Espoo ,28,2210,3,2609
4412,Espoo ,28,2230,1,4130
4413,Espoo ,28,2230,2,3694
4414,Espoo ,28,2230,3,3415
4415,Espoo ,28,2320,1,3435
4416,Espoo ,28,2320,2,2910
4417,Espoo ,28,2320,3,2378
4418,Espoo ,28,2360,3,2419
4419,Espoo ,28,2600,3,3275
4420,Espoo ,28,2620,3,1946
4421,Espoo ,28,2650,2,3755
4422,Espoo ,28,2650,3,3679
4423,Kauniainen ,28,2700,2,3796
4424,Espoo ,28,2710,2,2506
4425,Espoo ,28,2760,3,2848
4426,Helsinki ,29,100,1,6871
4427,Helsinki ,29,100,2,6454
4428,Helsinki ,29,100,3,5963
4429,Helsinki ,29,120,2,6827
4430,Helsinki ,29,120,3,5899
4431,Helsinki ,29,140,1,8120
4432,Helsinki ,29,140,2,7244
4433,Helsinki ,29,140,3,7414
4434,Helsinki ,29,150,1,7003
4435,Helsinki ,29,150,2,6576
4436,Helsinki ,29,150,3,7353
4437,Helsinki ,29,160,3,5654
4438,Helsinki ,29,170,1,7396
4439,Helsinki ,29,170,2,7260
4440,Helsinki ,29,170,3,6173
4441,Helsinki ,29,180,1,7815
4442,Helsinki ,29,180,2,6748
4443,Helsinki ,29,180,3,5887
4444,Helsinki ,29,200,2,5253
4445,Helsinki ,29,200,3,4932
4446,Helsinki ,29,210,1,5960
4447,Helsinki ,29,210,2,5059
4448,Helsinki ,29,210,3,5452
4449,Helsinki ,29,250,1,6855
4450,Helsinki ,29,250,2,6027
4451,Helsinki ,29,250,3,5169
4452,Helsinki ,29,260,1,7021
4453,Helsinki ,29,260,2,5802
4454,Helsinki ,29,260,3,5743
4455,Helsinki ,29,270,1,7488
4456,Helsinki ,29,270,2,5919
4457,Helsinki ,29,270,3,5279
4458,Helsinki ,29,280,3,4626
4459,Helsinki ,29,320,2,4472
4460,Helsinki ,29,320,3,4156
4461,Helsinki ,29,330,2,5116
4462,Helsinki ,29,330,3,5167
4463,Helsinki ,29,350,2,4565
